漢字では、竹かんむりに師匠の「師」と書く、大きさによって物を選別するときに使う、網が張ってある道具は何でしょう？,ふるい
一般的な和食の作法で、焼き魚を盛り付ける際、魚の頭は、自分から見て左右どちらに向けるでしょう？,左
貨物船で働いた経験をもとに、『浚渫船（しゅんせつせん）』『労働者の居ない船』『海に生くる人々』などのプロレタリア文学を著した作家は誰でしょう？,葉山嘉樹（はやま・よしき）
図書館において、貸出業務や読書案内、資料の分類などを行う、専門知識をもった職員のことを何というでしょう？,司書
日本語の「朝飯前」と同じ意味で使われる、英語圏において「楽勝」であることを意味する、あるお菓子を使った表現は何でしょう？,piece of cake
2016年、40年ぶりの続編である『春の夢』が発表された、吸血鬼・エドガーの運命を描いた萩尾望都（はぎお・もと）の漫画は何でしょう？,『ポーの一族』
排気ガスに強いことから高速道路沿いによく植えられている、葉が竹のように細く、花が桃の花に似ていることから名が付いた植物は何でしょう？,夾竹桃（きょうちくとう）
いくつかの木材を重ね合わせた「複合」、一枚の板から作られる「無垢」などの種類がある、建物の板張り床のことを何というでしょう？,フローリング
『We Are the Champions』『We Will Rock You』などの曲で知られる、フレディ・マーキュリーがボーカルを務めたイギリスのバンドは何でしょう？,Queen（クイーン）
古代エジプトのアモン神殿の近くから産出したことからその名前が付いた、化学式「NH₃」の物質は何でしょう？,アンモニア
銀行やコンビニなどで、逃げようとする強盗犯に投げつけ、色が付いたインクを付着させる防犯グッズを一般に何というでしょう？,カラーボール
柔道の国際ルールにおいて、抑え込み技で一本をとるためには、何秒抑え込まなければならないでしょう？,20秒
マウリッツハイス美術館や国際司法裁判所が位置する、オランダ第3の都市はどこでしょう？,ハーグ
父に初代首相のジャワハルラール・ネルーを持つ、1966年にインド初の女性首相となった政治家は誰でしょう？,インディラ・ガンディー
2015年から、バナナマン、さまぁ～ず、松本人志が決勝の審査員を務めている、コント日本一のお笑い芸人を決めるコンテストは何でしょう？,『キングオブコント』
代表的な作者に朱楽菅江（あけら・かんこう）や大田南畝（おおた・なんぽ）がいる、江戸時代に盛んになった滑稽（こっけい）な短歌を何というでしょう？,狂歌
緑色の「タバスコ」の主な原材料となる、メキシコ原産の唐辛子の一種は何でしょう？,ハラペーニョ
体操競技の鉄棒において基本となる、バーをつかんだまま体をまっすぐ伸ばし1回転する技を何というでしょう？,大車輪
現在の千葉県を構成していた3つの国とは、上総（かずさ）、下総（しもうさ）と何でしょう？,安房（あわ）
1450年ごろに活版印刷術を発明し、聖書が民衆へと普及するきっかけをもたらしたドイツの技術者は誰でしょう？,ヨハネス・グーテンベルク
「始めから」という意味がある、楽譜で、曲の冒頭に戻ることを指示する演奏記号は何でしょう？,ダ・カーポ
筋肉量が増えるにつれ上昇する、生命活動をする上で最低限必要なエネルギー量のことを何というでしょう？,基礎代謝
青い暖簾（のれん）に黄色の文字で「やきそば」と書かれたパッケージが有名な、まるか食品が販売しているカップ焼きそばは何でしょう？,ぺヤング
背もたれ付きのシートに座り、ハンドルより前方にあるペダルをこいで進む自転車のことを、「もたれかかる」という意味の英語で何というでしょう？,リカンベント
馴れ合い政治を良しとしない姿勢から「氷の女王」の異名を取った、2016年から3年間、イギリスで2人目の女性首相を務めた政治家は誰でしょう？,テリーザ・メイ
2016年公開の青春映画『黒崎くんの言いなりになんてならない』『溺れるナイフ』『ぼくは明日（あす）、昨日のきみとデートする』で、ヒロインを演じた女優は誰でしょう？,小松菜奈（こまつ・なな）
2番目の妻・エレーヌをモデルとした作品や、連作『マリー・ド・メディシスの生涯』などを残した、ベルギーの画家は誰でしょう？,ピーテル・ルーベンス
アメリカ南北戦争を背景に、激動の社会を生き抜くスカーレット・オハラの姿を描いた、マーガレット・ミッチェルの小説は何でしょう？,『風と共に去りぬ』
高級食材として日本でも人気が高い、狩猟によって得られた鳥や獣の肉のことを、フランス語で何というでしょう？,ジビエ
「スタートの門がすべて埋まる」ということから、出走上限数いっぱいで行われる競馬レースをふつう何というでしょう？,フルゲート
赤いものはルビー、赤以外のものはサファイアと呼ばれる、酸化アルミニウムの結晶からなる鉱物は何でしょう？,コランダム
昭和7年に起きた五・一五事件で暗殺された、当時の日本の首相は誰でしょう？,犬養毅（いぬかい・つよし）
『妙なる調和』『歌に生き、恋に生き』『星は光りぬ』などの有名なアリアが歌われる、プッチーニのオペラは何でしょう？,『トスカ』
「3と5」「5と7」「11と13」のように、差が2の素数の組み合わせのことを何というでしょう？,双子素数
馬のロゴが入った「ポロ」シリーズで有名な、アメリカのファッションブランドは何でしょう？,ラルフ・ローレン
「Certification-Card（サーティフィケーション・カード）」という言葉を略したものである、スキューバダイビングの知識や技術があることを示すカードは何でしょう？,Cカード
春や秋に日本に良い天気をもたらす、移動性高気圧に伴い訪れる気団を、中国のある川の付近で発生することから何というでしょう？,揚子江（ようすこう）気団
優秀な人や出すぎた振る舞いをする人は、憎まれたり妬まれたりして制裁を受けやすいことを、「出る何は打たれる」というでしょう？,杭
アイドルグループ・モーニング娘。の元メンバーである辻希美（つじ・のぞみ）と紺野あさ美に共通する、現在の本名の苗字は何でしょう？,杉浦（すぎうら）
英語では「マテリアリズム」という、心や精神の根底には物質があるとする考え方を何というでしょう？,唯物論（ゆいぶつろん）
スプーン、スピナー、ワームなどの種類がある、釣りに使う疑似餌（ぎじえ）のことを、「誘う」という意味の英語で何というでしょう？,ルアー
バスケットボールの国際ルールで、ボールを持った側のチームは何秒以内にシュートしなければならないでしょう？,24秒
南米大陸にある国で唯一、オランダ語を公用語とする国はどこでしょう？,スリナム共和国
文字の代わりに縄の結び方によって意味を表した、インカ帝国で使われた記録のための方法を何というでしょう？,キープ
双子の兄弟である白井松次郎（しらい・まつじろう）と大谷竹次郎（おおたに・たけじろう）によって創業された、歌舞伎の興行や映画の配給を行う日本の会社は何でしょう？,松竹株式会社
人間の腕で、肩からひじにかけての部分を上腕といいますが、ひじから手首までの部分を何というでしょう？,前腕（ぜんわん）
「テンテコマイ」「ええじゃないか」「FUJIYAMA」などの絶叫アトラクションがある、山梨県のテーマパークは何でしょう？,富士急ハイランド
「ウカスカジー」や「Bank Band」などのグループでも活動する、Mr.Childrenのボーカルを務めるミュージシャンは誰でしょう？,桜井和寿（さくらい・かずとし）
高額な商品を購入する際に、最初に支払うある程度まとまった金銭を何というでしょう？,頭金（あたまきん）
受験において、志望する学校に受からなかった時のために、別の学校を受験することを俗に何というでしょう？,滑り止め
日本の「村野藤吾（むらの・とうご）賞」や、アメリカの「プリツカー賞」といえば、どのような芸術のジャンルに贈られる賞でしょう？,建築
2016年3月19日に亡くなった、代表作に『蒸発』や『Wの悲劇』がある推理作家は誰でしょう？,夏樹静子（なつき・しずこ）
日本語では「介護支援専門員」という、介護が必要と認定された人に支援計画を作成する専門資格は何でしょう？,ケアマネジャー
冬の強い風が、竹垣などに吹きつけて起こす笛のような音を何というでしょう？,虎落笛（もがりぶえ）
夜空に輝く星の呼び名で、「源氏星」というのはリゲルですが、「平家星」というのは何でしょう？,ベテルギウス
雑誌「ビッグコミック」で1968年から連載されている、正体不明の超A級スナイパーの活躍を描く、さいとうたかをの漫画は何でしょう？,『ゴルゴ13（サーティーン）』
作家ジャン・パウルの小説に由来する、グスタフ・マーラーが作曲した交響曲第1番の通称は何でしょう？,『巨人』
測量した土地の図面が魚のウロコに似ていたことから名前がついた、中国・明の時代に作成された土地台帳は何でしょう？,魚鱗図冊（ぎょりんずさつ）
アルミニウム、亜鉛、スズ、鉛などに代表される、酸にも塩基にも反応する金属元素のことを何というでしょう？,両性元素
子どもが生まれたときなど、自分の家の祝いごとを記念して、親しい人に贈り物をすることを「何祝い」というでしょう？,内祝い
世界記録はアシュトン・イートンが持つ9045点である、英語で「デカスロン」という陸上競技は何でしょう？,十種競技
交通量の多い地域を避け、迂回させるために作った道路のことを、英語で何というでしょう？,バイパス
ふたつの物事のどちらをとっても都合が悪く、選ぶのに迷うことを、皮膚の炎症に対する心持ちにちなんで何というでしょう？,痛し痒（かゆ）し
Instagramのフォロワー数で日本人トップとなっている、ビヨンセのモノマネでもおなじみのお笑い芸人は誰でしょう？,渡辺直美（わたなべ・なおみ）
明治15年に神谷傅兵衛（かみや・でんべえ）が考案し、アルコールの強さを当時珍しかったものにかけて命名したカクテルは何でしょう？,デンキブラン
アクセサリーとしても用いられる、ワイシャツやブラウスの袖口を留めるためのボタンを何というでしょう？,カフスボタン
ロサンゼルス・ギャラクシーに移籍するまで、17年にわたってリバプールの顔として活躍した、イングランドの元サッカー選手は誰でしょう？,スティーブン・ジェラード
先住民は「マグロの額」という意味の「レアヒ」と呼んでいる、ハワイ・オアフ島にある標高232mの火山は何でしょう？,ダイヤモンドヘッド
『小倉百人一首』では「鎌倉右大臣（かまくらのうだいじん）」という名前で歌が掲載されている、鎌倉幕府第3代将軍は誰でしょう？,源実朝（みなもとのさねとも）
「世界のニュースザッピング」や「まちかど情報室」といったコーナーがある、NHKで放送されている朝の情報番組は何でしょう？,『NHK ニュース おはよう日本（にっぽん）』
カメラのレンズにあたる、ヒトの眼球において、外から入ってくる光を曲げる透明の部分を漢字3文字で何というでしょう？,水晶体（すいしょうたい）
明治天皇に献上された「桜あんぱん」が人気商品である、あんぱんやジャムパンの元祖として有名なパンメーカーはどこでしょう？,木村屋總本店（きむらやそうほんてん）
一般的には「苦しみを受けること」を意味するが、キリスト教では「イエス・キリストが処刑された出来事」を指す漢字2文字の言葉は何でしょう？,受難（じゅなん）
重要性の高さから「海の憲法」とも称される、領海や排他的経済水域などを定義した国際法は何でしょう？,国連海洋法条約
「目先の違いにとらわれ、結果が同じことに気づかないこと」を、「朝（あさ）」と「暮（くれ）」を用いた四字熟語で何というでしょう？,朝三暮四（ちょうさんぼし）
夫に彫刻家の名和晃平（なわ・こうへい）を持つ、『美女採集』シリーズなど、糸を用いた作品で知られる美術家は誰でしょう？,清川（きよかわ）あさみ
「リアリズム小説の祖」とされるフランスの小説家で、その作品群が「人間喜劇」と称されるのは誰でしょう？,オノレ・ド・バルザック
焼いた白身魚を細かく切って加えたお粥を、特に「何粥」というでしょう？,霰粥（あられがゆ）
日本プロ野球史上初となる、2年連続の「トリプルスリー」を2016年に達成した選手は誰でしょう？,山田哲人（やまだ・てつと）
冬の札幌や函館で運行される、レール上を除雪するための竹製のブラシが付けられた電車は何でしょう？,ササラ電車
太平洋戦争後の混乱の中で日本各地に見られた、米軍の横流し品などが高値で売られた露店形式の市場を何というでしょう？,闇市（やみいち）
2016年、およそ12年ぶりとなる再結成を果たした、代表曲に『JAM』『BURN』などがあるロックバンドは何でしょう？,THE YELLOW MONKEY（ザ・イエロー・モンキー）
掛け算の基礎となる、1から9までの自然数を互いに掛け合わせた積の暗唱法のことを、一般に何というでしょう？,九九
人気の加熱式タバコ「iQOS（アイコス）」を販売している、たばこメーカーはどこでしょう？,フィリップ・モリス
バブルランやカラーランなど、楽しむことを重視したランニングイベントのことを、「楽しさ」という意味の英語を用いて何というでしょう？,ファンラン
行政に対する苦情を受け付け、公務員の監察を行う人や機関のことを、スウェーデン語で何というでしょう？,オンブズマン
亡くなった人を火葬することを、仏教に由来する言葉から「何に付す」というでしょう？,荼毘（だび）
女優の里帆（りほ）、俳優の秀隆（ひでたか）、歌手の聖恵（きよえ）といえば、共通する苗字は何でしょう？,吉岡（よしおか）
「鉄の神様」と呼ばれ、永久磁石の「KS鋼」を発明した日本人科学者は誰でしょう？,本多光太郎（ほんだ・こうたろう）
鉄製の「南部」やガラス製の「江戸」などが有名な、涼しげな音色を奏でる夏の風物詩といえば何でしょう？,風鈴
テニス選手のマルチナ・ヒンギス、スタン・バブリンカ、ロジャー・フェデラーといえば、いずれもどこの国の選手でしょう？,スイス
ロシアの西側を南北に走り、アジアとヨーロッパの境界をなす山脈は何でしょう？,ウラル山脈
かつての朝鮮王朝において、政府の高い地位を独占した特権階級のことを総称して何といったでしょう？,両班（ヤンバン）
1961年のアメリカ映画『ウエスト・サイド物語』に登場する2つの不良グループとは、「何団」と「何団」でしょう？,ジェット団，シャーク団
日本では、およそ20年前に大阪府で発見されて以降問題となっている、メスの背中にある赤い模様が特徴的な毒グモは何でしょう？,セアカゴケグモ
雑誌の種類で、1カ月ごとに発行されるものを月刊誌といいますが、3カ月ごとに発行されるものを特に何というでしょう？,季刊誌（きかんし）
発売から13年が経った2016年、日本レコード協会によってトリプルミリオン作品に認定された、SMAP最大のヒット曲は何でしょう？,『世界に一つだけの花』
経済学者・フリードマンが論文の中で展開した思考実験から広まった、負担なしに大量の通貨を市中に供給しようとする政策を何というでしょう？,ヘリコプターマネー
桁数が非常に大きな数字のことを、ある学問で使われるようなスケールであることから「何的数字」というでしょう？,天文学的数字
第二次世界大戦の影響を受けて未完となっている、少年・愛川吾一（あいかわ・ごいち）の成長を描いた、山本有三（やまもと・ゆうぞう）の小説は何でしょう？,『路傍の石』
ゴミ処理場などの建設に対して、「必要性はわかるが近所には作るな」と反対することを、アルファベット5文字で何というでしょう？,NIMBY（ニンビー）
身に付けているものや顔のパーツなどで言われる、ある人を象徴するような外見のことを、「登録商標」という意味の英語を用いて何というでしょう？,トレードマーク
福田雄一（ふくだ・ゆういち）監督により実写映画化される予定である、無気力な侍・坂田銀時（さかた・ぎんとき）を主人公とする、空知英秋（そらち・ひであき）の漫画は何でしょう？,『銀魂（ぎんたま）』
地表からモホロビチッチ不連続面までが該当する、主に岩石で出来た地球の表層部分のことを何というでしょう？,地殻（ちかく）
崇峻（すしゅん）天皇の暗殺後に擁立され、甥（おい）の聖徳太子を摂政に任命し政治を行った、日本初の女性天皇は誰でしょう？,推古天皇（すいこてんのう）
1970年代のディスコブームに乗り、『マネー、マネー、マネー』『ダンシング・クイーン』などのヒット曲を量産した、スウェーデンの音楽グループは何でしょう？,ABBA（アバ）
ヨーグルトの蓋などに応用されている、細かい突起により撥水性（はっすいせい）が生まれる効果のことを、ある植物から何というでしょう？,ロータス効果
上質な紙をまねて作られたことから名前がついた、小学生の自由研究の発表などによく使われる、大判の紙を何というでしょう？,模造紙
試合前に披露する「煽りパワポ」のパフォーマンスも有名な、「DDT」などのプロレスイベントで活躍する覆面レスラーは誰でしょう？,スーパー・ササダンゴ・マシン
現首相のマリアーノ・ラホイによって廃止が検討されている、スペインでお昼に設けられる数時間の休憩時間のことを何というでしょう？,シエスタ
ユダヤ人がイスラエルの地に国家を再建しようとする「祖国回復運動」のことを、ヘブライ語に由来する言葉で何というでしょう？,シオニズム
弁慶・義経一行が安宅関（あたかのせき）を通過しようとするさまを描いた、歌舞伎十八番の1つは何でしょう？,『勧進帳（かんじんちょう）』
2016年、自伝的絵本『ねないこはわたし』を刊行した、代表作に『ねないこだれだ』がある絵本作家は誰でしょう？,せなけいこ
肉や魚を醤油のタレに漬け、片栗粉をまぶして揚げた料理のことを、紅葉の名所にちなんで何というでしょう？,竜田揚げ
サッカーにおいて、飛んできたボールを、胸や足など体の一部で受け止めることを何というでしょう？,トラップ
四国4県のうち、互いに陸上で接していない2つの県とは、何県と何県でしょう？,香川県，高知県
中国・三国時代において、魏の初代皇帝は曹丕（そうひ）、呉の初代皇帝は孫権（そんけん）ですが、蜀の初代皇帝は誰でしょう？,劉備（りゅうび）
明星（みょうじょう）食品の製品名にもなっている、屋台のラーメン屋が客寄せに使う楽器は何でしょう？,チャルメラ
大きく「生（なま）」と「不活化（ふかつか）」に分けられる、感染症の予防接種に使用する薬液のことを何というでしょう？,ワクチン[vaccine]
自動車メーカーの富士重工業が創業100周年を迎え、2017年4月から新たに名乗る社名は何でしょう？,SUBARU（スバル）
創刊号には山際淳司（やまぎわ・じゅんじ）の『江夏の21 球』が掲載された、文藝春秋が発行するスポーツ総合誌は何でしょう？,「Sports Graphic Number」
商業、船舶、不動産などの種類がある、権利関係を示すため法務局の帳簿に記載する手続きを何というでしょう？,登記（とうき）
すぐに駄目になりそうな組織や計画のことを、昔話『かちかち山』に出てくる乗り物にちなんで何というでしょう？,泥船（どろぶね）
イタリア語で「手法」という意味の言葉に由来する、ポントルモやエル・グレコなど、ルネサンス末期の画家にみられた美術様式は何でしょう？,マニエリスム
「中国の『源氏物語』」とも称される、清の時代に曹雪芹（そう・せっきん）が著した小説は何でしょう？,『紅楼夢（こうろうむ）』
「薄口醤油」と「濃口醤油」のうち、一般に塩分濃度が高いのはどちらでしょう？,薄口醤油
企業では経営陣らの相談を受け助言する人のことを、学校では部活動の指導を担当する教員のことを指す言葉は何でしょう？,顧問
発電所で作られた電気の電圧や周波数を、目的に応じて調整する施設のことを何というでしょう？,変電所（へんでんしょ）
戦国時代に長宗我部（ちょうそかべ）氏が編成した、平時は農作業に従事し、戦争時に兵役を課された武士を何といったでしょう？,一領具足（いちりょうぐそく）
童謡『赤とんぼ』の歌詞で、赤とんぼが止まっていると歌われているのは「何の先」でしょう？,竿
16進法において、「F」は10進法で15のことですが、「FF」は10進法でいくつのことでしょう？,255
釣りではよくらっきょうがエサに使われる、体にぎっしりと詰まった卵が米粒のように見えることから名前がついたタコの一種は何でしょう？,イイダコ
ボートレースにおいて、旋回地点の目印として水面に浮かんでいる、紅白に塗られたブイを何というでしょう？,ターンマーク
南極にある「ラーセン」や「ロス」が巨大なものとして知られる、大陸氷河と繋がったまま海の上にせりだした氷を何というでしょう？,棚氷（たなごおり）
先革（さきがわ）、中結（なかゆい）、弦（つる）、鍔（つば）、柄（つか）などの部分からなる、剣道で用いる道具は何でしょう？,竹刀（しない）
かつては和泉雅子（いずみ・まさこ）、松原智恵子（まつばら・ちえこ）とともに「日活三人娘」と呼ばれた、そのファンが「サユリスト」と呼ばれる名女優は誰でしょう？,吉永小百合（よしなが・さゆり）
新潮文庫のシンボルマークである「SL マーク」にかたどられている果物は何でしょう？,ブドウ
地方によっては「サビオ」「リバテープ」「カットバン」「バンドエイド」などの商品名でも呼ばれる、傷の手当てに使われるものは何でしょう？,絆創膏（ばんそうこう）
ゴルフにおいて、プレイヤーに付き添い、クラブの運搬や助言を行う人を何というでしょう？,キャディー
ウルグアイの首都はモンテビデオですが、パラグアイの首都はどこでしょう？,アスンシオン
墓を巡る呪いの伝説や、「黄金のマスク」で広く知られる、古代エジプト・第18王朝のファラオは誰でしょう？,ツタンカーメン
マフィアの一族コルレオーネ・ファミリーの隆盛と崩壊を描いた、1972年公開のフランシス・コッポラ監督の名作映画は何でしょう？,『ゴッドファーザー』
筒のような形のウツボカズラ、粘着質の葉っぱをもつモウセンゴケなどのように、虫を養分とする植物を総称して何というでしょう？,食虫植物、食肉植物、肉食植物
テレビ番組『8時だョ！全員集合』で志村けんが使い広まったとされる、ジャンケンをするときの定番の掛け声は何でしょう？,「最初はグー」
MAYU、manaka、芹奈（せりな）、アサヒ、麻珠（まじゅ）、かれんの6人からなる、愛称を「リトグリ」という女性ボーカルグループは何でしょう？,Little Glee Monster（リトルグリーモンスター）
2016年10月の法改正で、新たに一部のパートタイムの主婦等に社会保険加入が義務づけられたのは、年収が何万円以上の場合でしょう？,106万円
手のひらで片方の頬（ほほ）を叩いた後、手の甲で反対の頬を叩く暴力の方法を、ふつう何というでしょう？,往復ビンタ
ライトノベルのレーベルで、少女向けの「ルルル文庫」、少年向けの「ガガガ文庫」を出版している会社はどこでしょう？,小学館
『中庭の出来事』で山本周五郎賞、『夜のピクニック』で本屋大賞、『蜜蜂（みつばち）と遠雷（えんらい）』で直木賞を受賞した女性作家は誰でしょう？,恩田陸（おんだ・りく）
人間の手で育てた稚魚を一度自然の海に放流し、成長させてから漁獲する漁業を何というでしょう？,栽培漁業
建物の支えとなる部分を表す漢字を2つ組み合わせた、大工の親方や、一族のリーダーを指す二字熟語は何でしょう？,棟梁（とうりょう）
アンデス山脈が名前の由来といわれる、斜長石（しゃちょうせき）、角閃石（かくせんせき）、輝石（きせき）などを含む火山岩の一種を何というでしょう？,安山岩（あんざんがん）
時代劇や落語でおなじみの「大岡裁き」で名高い、江戸時代の名奉行は誰でしょう？,大岡忠相（おおおか・ただすけ）
現在、「実用英語技能検定」、いわゆる「英検」は、1つの年度につき何回行われているでしょう？,3回
『タピオラ』『カレリア』『フィンランディア』などの作品で知られる、フィンランドの作曲家は誰でしょう？,ジャン・シベリウス
「ブロモベンゼン」や「ブロモチモールブルー」というときの「ブロモ」とは、どんな元素を表しているでしょう？,臭素
陸上の短距離種目において、「追い風参考記録」となるのは、風速が秒速何メートルを超えたときでしょう？,秒速2メートル
ピスタチオグリーンの飛行機でおなじみの、宮崎県に拠点を置く航空会社は何でしょう？,ソラシドエア
「ともに年をとり、同じ墓に入る」という意味の四字熟語で、夫婦の仲が睦まじいことを表すのに使われるのは何でしょう？,偕老同穴（かいろうどうけつ）
肥後克広（ひご・かつひろ）、寺門（てらかど）ジモン、上島竜兵（うえしま・りゅうへい）からなる、リアクション芸でも有名なお笑いトリオは何でしょう？,ダチョウ倶楽部
親友のエンキドゥとともに怪物フンババを退治した、古代メソポタミアの英雄は誰でしょう？,ギルガメッシュ[Gilgamesh]
「Bifesta（ビフェスタ）」「LUCIDO（ルシード）」「GATSBY（ギャツビー）」といった化粧品ブランドを展開しているメーカーはどこでしょう？,マンダム
ほとんどのビリヤード場で禁止されている、キューを垂直に近い角度に立てて突く技を何というでしょう？,マッセ
プティジャン神父による隠れキリシタン発見の地でもある、殉教した二十六聖人に捧げられた長崎市の教会は何でしょう？,大浦天主堂（おおうらてんしゅどう）
横断政策を進めるフランスと縦断政策を進めるイギリスが、1898年、現在の南スーダンで衝突した事件を「何事件」というでしょう？,ファショダ事件[Fashoda Incident]
2017年4月より、俳優の石丸幹二（いしまる・かんじ）が司会を務める、「世界一長寿のクラシック音楽番組」としてギネス記録に認定されている、テレビ朝日の番組は何でしょう？,『題名のない音楽会』
英語では「ハイバネーション」という、ヘビやクマなどの動物が、冬に活動量を著しく落とす現象のことを何というでしょう？,冬眠（とうみん）
約33万回に1回の確率で出現するとされる、麻雀で親の配牌が配られた時点で上がりの形が完成している役を何というでしょう？,天和（テンホー）
曲のタイトルで、おニャン子クラブの「かたつむり」、郷ひろみの「お嫁」、チェリッシュの「てんとう虫の」といえば、共通して後に続く言葉は何でしょう？,サンバ
1998年の独占禁止法改正で解禁された、他の会社を統制する目的で、その会社の株式を保有している会社のことを一般に何というでしょう？,持株会社（もちかぶがいしゃ）
魏の楊逸（よういつ）という人物の故事に由来する、遠くの出来事や未来のことなどを見通す能力を何というでしょう？,千里眼（せんりがん）
19世紀末、『工場の出口』などの短編作品を一般向けに上映し、商業映画の第一人者とされるフランス人発明家兄弟の名前は何でしょう？,リュミエール兄弟[Lumière]
「銀（しろがね）も 金（くがね）も 玉（たま）も なにせむに まされる宝 子にしかめやも」という歌を詠んだ、奈良時代の歌人は誰でしょう？,山上憶良（やまのうえのおくら）
福井県若狭地方に江戸時代から伝わる、鯖（さば）などの魚をぬか漬けにした保存食を何というでしょう？,へしこ
2016年シーズン限りで現役を引退した、25年間、横浜一筋で活躍し、「ハマの番長」の愛称で親しまれた野球選手は誰でしょう？,三浦大輔（みうら・だいすけ）
恵那峡（えなきょう）、寝覚（ねざめ）の床（とこ）、日本（にほん）ラインなどの景勝地がある、中部地方を流れる川は何でしょう？,木曽川
日本の総理大臣で、国民栄誉賞を創設したのは福田赳夫（ふくだ・たけお）ですが、文化勲章を創設したのは誰でしょう？,広田弘毅（ひろた・こうき）
リガチャーという金具でマウスピースに固定する、クラリネットやサックスといった木管楽器の音を生み出すパーツは何でしょう？,リード
「ES 細胞」「iPS 細胞」といったときの「S」は、何という英単語の頭文字でしょう？,stem
ソフトバンクグループのロゴマークの由来となった旗印は、幕末に坂本竜馬が率いた何という組織のものでしょう？,海援隊（かいえんたい）
「足踏み」から始まり「残心」で終わる、弓道において、弓を引いて矢を射る一連の動作のことを漢字4文字で何というでしょう？,射法八節（しゃほうはっせつ）
タテゴトアザラシをモチーフにした「うみまる」と「うーみん」をマスコットキャラクターにしている、国土交通省の外局は何でしょう？,海上保安庁
ひどく嫌うときに「蛇蝎（だかつ）のごとく」という表現を使いますが、この「蛇蝎」が意味する2種類の生き物とは、へびと何でしょう？,さそり
イタリアで発行されている10ユーロセント硬貨に描かれている、中央で貝殻の上に立つ女神の姿が印象的な、ボッティチェリの絵画は何でしょう？,『ヴィーナスの誕生』
「反応熱は、反応経路によらず、反応の最初の状態と最後の状態で決まる」という法則を、発見者の名前から「何の法則」というでしょう？,ヘスの法則
安く買い取った古本を、高い値段で転売して利益を得ることを何というでしょう？,せどり
体重175ポンドから200ポンドの選手が該当する、男子プロボクシングにおいて、ヘビー級の次に重い階級は何でしょう？,クルーザー級
農地をそれぞれ冬作地・夏作地・休閑（きゅうかん）地に毎年交代して行う、中世ヨーロッパで行われていた農法を何というでしょう？,三圃（さんぽ）式農業
1963年にサラワク、サバ、シンガポール、マラヤ連邦が合併して誕生した東南アジアの国はどこでしょう？,マレーシア
日本語では「無言劇」などという、言葉を使わず、身振り手振りだけで行うパフォーマンスのことを何というでしょう？,パントマイム[pantomime]
赤い実を乾燥させたものは、薬膳料理の材料や杏仁豆腐の飾りつけに使われる、ナス科の植物は何でしょう？,クコ
色の名前になっている宝石で、「瑠璃色（るりいろ）」の「瑠璃」と「ターコイズブルー」の「ターコイズ」は、ともに何月の誕生石でしょう？,12月
1995年に42歳の若さで亡くなった、代表曲に『つぐない』『時の流れに身をまかせ』などがある台湾出身の歌手は誰でしょう？,テレサ・テン
未上場企業が新たに株式市場に公開する「新規公開株」のことを、アルファベット3文字で何というでしょう？,IPO
これまでに2000年、2012年、2016年の3回と、日本漢字能力検定協会が発表する「今年の漢字」に最も多く選ばれている漢字は何でしょう？,「金」
「黄色い帽子のおじさん」と一緒に暮らしている、アメリカのレイ夫妻によって生み出された、人間のマネが好きなサルのキャラクターは何でしょう？,おさるのジョージ
死人の髪を抜いている老婆を見て、盗人（ぬすっと）に早変わりする下人（げにん）の心理を描いた、芥川龍之介の小説は何でしょう？,『羅生門（らしょうもん）』
大学生が履修科目を決める際に参考とする、各講義の内容などを詳細に記した計画書のことを何というでしょう？,シラバス
ギリシャ語で「一緒に」という意味がある、英文で複数の単語を結ぶときなどに使用する記号は何でしょう？,ハイフン
崖っぷちのフィギュアスケーター、勝生勇利（かつき・ゆうり）を主人公とする、2016年に放送されたテレビアニメ作品は何でしょう？,『ユーリ!!! on ICE』
1996年、イギリスのロスリン研究所で誕生した、世界初のクローン羊の名前は何でしょう？,ドリー
朝鮮半島の伝統的な家屋で見られる、かまどで起こした煙を床下に通し、部屋全体を暖める設備を何というでしょう？,オンドル
『太陽を背に受けて』『緑の風のアニー』『カントリー・ロード』などのヒット曲で知られる、アメリカのフォークシンガーは誰でしょう？,ジョン・デンバー
分子式は同じなのに、構造が違うために性質が異なる化合物のことを何というでしょう？,異性体（いせいたい）
両引き、畔（あぜ）引き、胴付きなどの種類がある、大工道具のひとつは何でしょう？,のこぎり
1972年の大相撲名古屋場所において、外国人力士として初めて幕内優勝を果たした、アメリカ・ハワイ出身の力士は誰でしょう？,高見山大五郎（たかみやま・だいごろう）
ドイツのハーナウからブレーメンに至る、グリム童話ゆかりの地を結ぶ全長約600kmの観光街道は何でしょう？,メルヘン街道
1945年2月、イギリスのチャーチル、ソ連のスターリン、アメリカのルーズベルトが出席し、戦後処理について話し合われた会談を何というでしょう？,ヤルタ会談
落語や漫才などで、芸人が舞台に上がる時に流される音楽を何というでしょう？,出囃子（でばやし）
漢文で、原文には存在するが、訓読する際には読まない文字のことを何というでしょう？,置き字
パンを焼くトースターの中でも、焼きあがるとパンが飛び出るものを何というでしょう？,ポップアップトースター
ファウルになると三振扱いになってアウトとなる、野球において、ツーストライクの状況で行うバントを何というでしょう？,スリーバント
ピーマン、栗、メロン、れんこんの出荷量が日本一の都道府県はどこでしょう？,茨城県
